timestamp,page,full_page_calls,poly_calls,total_calls,cost_usd
2026-06-20T05:30:34,Volume_3/1_source_pages/page_182,1,27,28,0.0420
2026-06-20T05:30:39,Volume_3/1_source_pages/page_181,1,31,32,0.0480
2026-06-20T05:30:40,Volume_3/1_source_pages/page_184,1,26,27,0.0405
2026-06-20T05:30:40,Volume_3/1_source_pages/page_183,1,28,29,0.0435
2026-06-20T05:30:40,Volume_3/1_source_pages/page_185,1,22,23,0.0345
2026-06-20T05:30:46,Volume_3/1_source_pages/page_187,1,22,23,0.0345
2026-06-20T05:30:51,Volume_3/1_source_pages/page_186,1,27,28,0.0420
2026-06-20T05:30:55,Volume_3/1_source_pages/page_188,1,25,26,0.0390
2026-06-20T05:30:58,Volume_3/1_source_pages/page_189,1,26,27,0.0405
2026-06-20T05:30:59,Volume_3/1_source_pages/page_191,1,24,25,0.0375
2026-06-20T05:31:01,Volume_3/1_source_pages/page_190,1,26,27,0.0405
2026-06-20T05:31:04,Volume_3/1_source_pages/page_193,1,23,24,0.0360
2026-06-20T05:31:12,Volume_3/1_source_pages/page_192,1,29,30,0.0450
2026-06-20T05:31:31,Volume_3/1_source_pages/page_195,1,27,28,0.0420
2026-06-20T05:31:41,Volume_3/1_source_pages/page_194,1,34,35,0.0525
2026-06-20T05:31:43,Volume_3/1_source_pages/page_196,1,32,33,0.0495
2026-06-20T05:31:47,Volume_3/1_source_pages/page_197,1,29,30,0.0450
2026-06-20T05:31:48,Volume_3/1_source_pages/page_201,1,26,27,0.0405
2026-06-20T05:31:49,Volume_3/1_source_pages/page_199,1,27,28,0.0420
2026-06-20T05:31:52,Volume_3/1_source_pages/page_198,1,29,30,0.0450
2026-06-20T05:31:52,Volume_3/1_source_pages/page_202,1,25,26,0.0390
2026-06-20T05:31:54,Volume_3/1_source_pages/page_200,1,29,30,0.0450
2026-06-20T05:32:04,Volume_3/1_source_pages/page_203,1,28,29,0.0435
2026-06-20T05:32:04,Volume_3/1_source_pages/page_206,1,25,26,0.0390
2026-06-20T05:32:06,Volume_3/1_source_pages/page_205,1,26,27,0.0405
2026-06-20T05:32:12,Volume_3/1_source_pages/page_207,1,28,29,0.0435
2026-06-20T05:32:19,Volume_3/1_source_pages/page_209,1,26,27,0.0405
2026-06-20T05:32:21,Volume_3/1_source_pages/page_204,1,34,35,0.0525
2026-06-20T05:32:24,Volume_3/1_source_pages/page_208,1,32,33,0.0495
2026-06-20T05:32:25,Volume_3/1_source_pages/page_218,1,11,12,0.0180
2026-06-20T05:32:47,Volume_3/1_source_pages/page_211,1,26,27,0.0405
2026-06-20T05:32:49,Volume_3/1_source_pages/page_210,1,31,32,0.0480
2026-06-20T05:32:49,Volume_3/1_source_pages/page_212,1,26,27,0.0405
2026-06-20T05:32:50,Volume_3/1_source_pages/page_217,1,22,23,0.0345
2026-06-20T05:33:00,Volume_3/1_source_pages/page_215,1,28,29,0.0435
2026-06-20T05:33:02,Volume_3/1_source_pages/page_216,1,27,28,0.0420
2026-06-20T05:33:03,Volume_3/1_source_pages/page_214,1,30,31,0.0465
2026-06-20T05:33:04,Volume_3/1_source_pages/page_213,1,30,31,0.0465
2026-06-20T05:33:14,Volume_3/1_source_pages/page_222,1,23,24,0.0360
2026-06-20T05:33:15,Volume_3/1_source_pages/page_221,1,27,28,0.0420
2026-06-20T05:33:19,Volume_3/1_source_pages/page_219,1,29,30,0.0450
2026-06-20T05:33:19,Volume_3/1_source_pages/page_220,1,28,29,0.0435
2026-06-20T05:33:20,Volume_3/1_source_pages/page_223,1,24,25,0.0375
2026-06-20T05:33:26,Volume_3/1_source_pages/page_224,1,26,27,0.0405
2026-06-20T05:33:41,Volume_3/1_source_pages/page_226,1,27,28,0.0420
2026-06-20T05:33:45,Volume_3/1_source_pages/page_225,1,32,33,0.0495
2026-06-20T05:33:51,Volume_3/1_source_pages/page_229,1,23,24,0.0360
2026-06-20T05:33:55,Volume_3/1_source_pages/page_228,1,26,27,0.0405
2026-06-20T05:33:59,Volume_3/1_source_pages/page_234,1,20,21,0.0315
2026-06-20T05:34:04,Volume_3/1_source_pages/page_230,1,29,30,0.0450
2026-06-20T05:34:05,Volume_3/1_source_pages/page_231,1,25,26,0.0390
2026-06-20T05:34:06,Volume_3/1_source_pages/page_227,1,28,29,0.0435
2026-06-20T05:34:08,Volume_3/1_source_pages/page_233,1,25,26,0.0390
2026-06-20T05:34:10,Volume_3/1_source_pages/page_232,1,27,28,0.0420
2026-06-20T05:34:14,Volume_3/1_source_pages/page_236,1,23,24,0.0360
2026-06-20T05:34:17,Volume_3/1_source_pages/page_237,1,22,23,0.0345
2026-06-20T05:34:18,Volume_3/1_source_pages/page_239,1,22,23,0.0345
2026-06-20T05:34:20,Volume_3/1_source_pages/page_235,1,25,26,0.0390
2026-06-20T05:34:30,Volume_3/1_source_pages/page_238,1,27,28,0.0420
2026-06-20T05:34:42,Volume_3/1_source_pages/page_240,1,30,31,0.0465
2026-06-20T05:34:44,Volume_3/1_source_pages/page_241,1,24,25,0.0375
2026-06-20T05:34:45,Volume_3/1_source_pages/page_242,1,23,24,0.0360
2026-06-20T05:34:50,Volume_3/1_source_pages/page_243,1,22,23,0.0345
2026-06-20T05:34:53,Volume_3/1_source_pages/page_245,1,20,21,0.0315
2026-06-20T05:34:55,Volume_3/1_source_pages/page_244,1,23,24,0.0360
2026-06-20T05:35:01,Volume_3/1_source_pages/page_247,1,21,22,0.0330
2026-06-20T05:35:11,Volume_3/1_source_pages/page_246,1,26,27,0.0405
2026-06-20T05:35:14,Volume_3/1_source_pages/page_249,1,25,26,0.0390
2026-06-20T05:35:14,Volume_3/1_source_pages/page_251,1,22,23,0.0345
2026-06-20T05:35:16,Volume_3/1_source_pages/page_250,1,26,27,0.0405
2026-06-20T05:35:19,Volume_3/1_source_pages/page_248,1,28,29,0.0435
2026-06-20T05:35:22,Volume_3/1_source_pages/page_252,1,24,25,0.0375
2026-06-20T05:35:25,Volume_3/1_source_pages/page_253,1,26,27,0.0405
2026-06-20T05:35:35,Volume_3/1_source_pages/page_255,1,26,27,0.0405
2026-06-20T05:35:37,Volume_3/1_source_pages/page_254,1,30,31,0.0465
2026-06-20T05:35:41,Volume_3/1_source_pages/page_257,1,21,22,0.0330
2026-06-20T05:35:45,Volume_3/1_source_pages/page_256,1,25,26,0.0390
2026-06-20T05:35:48,Volume_3/1_source_pages/page_259,1,23,24,0.0360
2026-06-20T05:35:54,Volume_3/1_source_pages/page_258,1,27,28,0.0420
2026-06-20T05:36:02,Volume_3/1_source_pages/page_261,1,27,28,0.0420
2026-06-20T05:36:04,Volume_3/1_source_pages/page_260,1,28,29,0.0435
2026-06-20T05:36:10,Volume_3/1_source_pages/page_262,1,27,28,0.0420
2026-06-20T05:36:19,Volume_3/1_source_pages/page_265,1,25,26,0.0390
2026-06-20T05:36:21,Volume_3/1_source_pages/page_266,1,26,27,0.0405
2026-06-20T05:36:23,Volume_3/1_source_pages/page_267,1,24,25,0.0375
2026-06-20T05:36:25,Volume_3/1_source_pages/page_263,1,29,30,0.0450
2026-06-20T05:36:25,Volume_3/1_source_pages/page_264,1,26,27,0.0405
2026-06-20T05:36:27,Volume_3/1_source_pages/page_268,1,25,26,0.0390
2026-06-20T05:36:38,Volume_3/1_source_pages/page_270,1,24,25,0.0375
2026-06-20T05:36:38,Volume_3/1_source_pages/page_269,1,29,30,0.0450
2026-06-20T05:36:47,Volume_3/1_source_pages/page_273,1,23,24,0.0360
2026-06-20T05:36:47,Volume_3/1_source_pages/page_271,1,28,29,0.0435
2026-06-20T05:36:56,Volume_3/1_source_pages/page_274,1,26,27,0.0405
2026-06-20T05:36:58,Volume_3/1_source_pages/page_272,1,30,31,0.0465
2026-06-20T05:37:00,Volume_3/1_source_pages/page_275,1,25,26,0.0390
2026-06-20T05:37:16,Volume_3/1_source_pages/page_277,1,27,28,0.0420
2026-06-20T05:37:17,Volume_3/1_source_pages/page_278,1,26,27,0.0405
2026-06-20T05:37:21,Volume_3/1_source_pages/page_276,1,31,32,0.0480
2026-06-20T05:37:23,Volume_3/1_source_pages/page_279,1,24,25,0.0375
2026-06-20T05:37:24,Volume_3/1_source_pages/page_280,1,23,24,0.0360
2026-06-20T05:37:30,Volume_3/1_source_pages/page_281,1,26,27,0.0405
2026-06-20T05:37:35,Volume_3/1_source_pages/page_282,1,26,27,0.0405
2026-06-20T05:37:39,Volume_3/1_source_pages/page_283,1,28,29,0.0435
2026-06-20T05:37:40,Volume_3/1_source_pages/page_284,1,28,29,0.0435
2026-06-20T05:37:49,Volume_3/1_source_pages/page_285,1,27,28,0.0420
2026-06-20T05:37:55,Volume_3/1_source_pages/page_286,1,30,31,0.0465
2026-06-20T05:38:01,Volume_3/1_source_pages/page_287,1,29,30,0.0450
2026-06-20T05:38:09,Volume_3/1_source_pages/page_291,1,25,26,0.0390
2026-06-20T05:38:09,Volume_3/1_source_pages/page_288,1,32,33,0.0495
2026-06-20T05:38:11,Volume_3/1_source_pages/page_289,1,30,31,0.0465
2026-06-20T05:38:12,Volume_3/1_source_pages/page_290,1,30,31,0.0465
2026-06-20T05:38:26,Volume_3/1_source_pages/page_297,1,21,22,0.0330
2026-06-20T05:38:32,Volume_3/1_source_pages/page_295,1,25,26,0.0390
2026-06-20T05:38:33,Volume_3/1_source_pages/page_293,1,30,31,0.0465
2026-06-20T05:38:34,Volume_3/1_source_pages/page_294,1,27,28,0.0420
2026-06-20T05:38:36,Volume_3/1_source_pages/page_296,1,28,29,0.0435
2026-06-20T05:38:37,Volume_3/1_source_pages/page_292,1,30,31,0.0465
2026-06-20T05:38:38,Volume_3/1_source_pages/page_298,1,25,26,0.0390
2026-06-20T05:38:45,Volume_3/1_source_pages/page_300,1,25,26,0.0390
2026-06-20T05:38:46,Volume_3/1_source_pages/page_299,1,26,27,0.0405
2026-06-20T05:39:03,Volume_3/1_source_pages/page_303,1,24,25,0.0375
2026-06-20T05:39:03,Volume_3/1_source_pages/page_301,1,29,30,0.0450
2026-06-20T05:39:03,Volume_3/2_post_pages/page_312,1,10,11,0.0165
2026-06-20T05:39:08,Volume_3/1_source_pages/page_302,1,29,30,0.0450
2026-06-20T05:39:08,Volume_3/1_source_pages/page_304,1,21,22,0.0330
2026-06-20T05:39:11,Volume_3/1_source_pages/page_305,1,24,25,0.0375
2026-06-20T05:39:12,Volume_4/0_table_of_contents/page_001,1,13,14,0.0210
2026-06-20T05:39:20,Volume_3/1_source_pages/page_307,1,26,27,0.0405
2026-06-20T05:39:23,Volume_3/1_source_pages/page_306,1,28,29,0.0435
2026-06-20T05:39:28,Volume_4/1_source_pages/page_002,1,19,20,0.0300
2026-06-20T05:39:31,Volume_3/1_source_pages/page_311,1,22,23,0.0345
2026-06-20T05:39:32,Volume_3/1_source_pages/page_308,1,24,25,0.0375
2026-06-20T05:39:37,Volume_4/1_source_pages/page_004,1,19,20,0.0300
2026-06-20T05:39:38,Volume_3/1_source_pages/page_310,1,25,26,0.0390
2026-06-20T05:39:40,Volume_3/1_source_pages/page_309,1,26,27,0.0405
2026-06-20T05:39:43,Volume_4/1_source_pages/page_003,1,22,23,0.0345
2026-06-20T05:39:55,Volume_4/1_source_pages/page_006,1,20,21,0.0315
2026-06-20T05:39:56,Volume_4/1_source_pages/page_005,1,19,20,0.0300
2026-06-20T05:40:02,Volume_4/1_source_pages/page_007,1,22,23,0.0345
2026-06-20T05:40:03,Volume_4/1_source_pages/page_009,1,21,22,0.0330
2026-06-20T05:40:04,Volume_4/1_source_pages/page_010,1,20,21,0.0315
2026-06-20T05:40:06,Volume_4/1_source_pages/page_008,1,22,23,0.0345
2026-06-20T05:40:09,Volume_4/1_source_pages/page_011,1,21,22,0.0330
2026-06-20T05:40:13,Volume_4/1_source_pages/page_012,1,20,21,0.0315
2026-06-20T05:40:24,Volume_4/1_source_pages/page_013,1,23,24,0.0360
2026-06-20T05:40:26,Volume_4/1_source_pages/page_016,1,20,21,0.0315
2026-06-20T05:40:28,Volume_4/1_source_pages/page_014,1,23,24,0.0360
2026-06-20T05:40:29,Volume_4/1_source_pages/page_018,1,19,20,0.0300
2026-06-20T05:40:33,Volume_4/1_source_pages/page_017,1,21,22,0.0330
2026-06-20T05:40:34,Volume_4/1_source_pages/page_015,1,23,24,0.0360
2026-06-20T05:40:38,Volume_4/1_source_pages/page_019,1,22,23,0.0345
2026-06-20T05:40:50,Volume_4/1_source_pages/page_022,1,20,21,0.0315
2026-06-20T05:40:50,Volume_4/1_source_pages/page_020,1,27,28,0.0420
2026-06-20T05:41:00,Volume_4/1_source_pages/page_023,1,22,23,0.0345
2026-06-20T05:41:02,Volume_4/1_source_pages/page_025,1,21,22,0.0330
2026-06-20T05:41:03,Volume_4/1_source_pages/page_021,1,26,27,0.0405
2026-06-20T05:41:05,Volume_4/1_source_pages/page_028,1,19,20,0.0300
2026-06-20T05:41:06,Volume_4/1_source_pages/page_024,1,24,25,0.0375
2026-06-20T05:41:08,Volume_4/1_source_pages/page_027,1,21,22,0.0330
2026-06-20T05:41:16,Volume_4/1_source_pages/page_026,1,27,28,0.0420
2026-06-20T05:41:19,Volume_4/1_source_pages/page_030,1,19,20,0.0300
2026-06-20T05:41:20,Volume_4/1_source_pages/page_029,1,20,21,0.0315
2026-06-20T05:41:32,Volume_4/1_source_pages/page_031,1,25,26,0.0390
2026-06-20T05:41:33,Volume_4/1_source_pages/page_034,1,22,23,0.0345
2026-06-20T05:41:33,Volume_4/1_source_pages/page_032,1,25,26,0.0390
2026-06-20T05:41:35,Volume_4/1_source_pages/page_033,1,23,24,0.0360
2026-06-20T05:41:44,Volume_4/1_source_pages/page_035,1,25,26,0.0390
2026-06-20T05:41:48,Volume_4/1_source_pages/page_037,1,22,23,0.0345
2026-06-20T05:41:53,Volume_4/1_source_pages/page_036,1,25,26,0.0390
2026-06-20T05:42:00,Volume_4/1_source_pages/page_039,1,22,23,0.0345
2026-06-20T05:42:01,Volume_4/1_source_pages/page_038,1,24,25,0.0375
2026-06-20T05:42:06,Volume_4/1_source_pages/page_042,1,23,24,0.0360
2026-06-20T05:42:10,Volume_4/1_source_pages/page_045,1,19,20,0.0300
2026-06-20T05:42:12,Volume_4/1_source_pages/page_043,1,25,26,0.0390
2026-06-20T05:42:13,Volume_4/1_source_pages/page_040,1,27,28,0.0420
2026-06-20T05:42:16,Volume_4/1_source_pages/page_041,1,28,29,0.0435
2026-06-20T05:42:18,Volume_4/1_source_pages/page_046,1,22,23,0.0345
2026-06-20T05:42:18,Volume_4/1_source_pages/page_044,1,24,25,0.0375
2026-06-20T05:42:27,Volume_4/1_source_pages/page_048,1,21,22,0.0330
2026-06-20T05:42:30,Volume_4/1_source_pages/page_047,1,21,22,0.0330
2026-06-20T05:42:38,Volume_4/1_source_pages/page_049,1,25,26,0.0390
2026-06-20T05:42:45,Volume_4/1_source_pages/page_050,1,23,24,0.0360
2026-06-20T05:42:50,Volume_4/1_source_pages/page_052,1,24,25,0.0375
2026-06-20T05:42:51,Volume_4/1_source_pages/page_051,1,26,27,0.0405
2026-06-20T05:42:55,Volume_4/1_source_pages/page_053,1,24,25,0.0375
2026-06-20T05:43:09,Volume_4/1_source_pages/page_054,1,27,28,0.0420
2026-06-20T05:43:11,Volume_4/1_source_pages/page_057,1,23,24,0.0360
2026-06-20T05:43:13,Volume_4/1_source_pages/page_059,1,24,25,0.0375
2026-06-20T05:43:15,Volume_4/1_source_pages/page_055,1,29,30,0.0450
2026-06-20T05:43:19,Volume_4/1_source_pages/page_060,1,24,25,0.0375
2026-06-20T05:43:20,Volume_4/1_source_pages/page_056,1,29,30,0.0450
2026-06-20T05:43:21,Volume_4/1_source_pages/page_058,1,27,28,0.0420
2026-06-20T05:43:24,Volume_4/1_source_pages/page_062,1,26,27,0.0405
2026-06-20T05:43:29,Volume_4/1_source_pages/page_061,1,28,29,0.0435
2026-06-20T05:43:34,Volume_4/1_source_pages/page_064,1,25,26,0.0390
2026-06-20T05:43:37,Volume_4/1_source_pages/page_063,1,28,29,0.0435
2026-06-20T05:43:40,Volume_4/1_source_pages/page_065,1,24,25,0.0375
2026-06-20T05:43:46,Volume_4/1_source_pages/page_066,1,23,24,0.0360
2026-06-20T05:43:51,Volume_4/1_source_pages/page_068,1,23,24,0.0360
2026-06-20T05:44:00,Volume_4/1_source_pages/page_070,1,19,20,0.0300
2026-06-20T05:44:01,Volume_4/1_source_pages/page_069,1,25,26,0.0390
2026-06-20T05:44:01,Volume_4/1_source_pages/page_067,1,28,29,0.0435
2026-06-20T05:44:10,Volume_4/1_source_pages/page_072,1,21,22,0.0330
2026-06-20T05:44:10,Volume_4/1_source_pages/page_071,1,23,24,0.0360
2026-06-20T05:44:16,Volume_4/1_source_pages/page_073,1,24,25,0.0375
2026-06-20T05:44:19,Volume_4/1_source_pages/page_074,1,23,24,0.0360
2026-06-20T05:44:21,Volume_4/1_source_pages/page_075,1,21,22,0.0330
2026-06-20T05:44:26,Volume_4/1_source_pages/page_076,1,25,26,0.0390
2026-06-20T05:44:32,Volume_4/1_source_pages/page_078,1,24,25,0.0375
2026-06-20T05:44:36,Volume_4/1_source_pages/page_079,1,24,25,0.0375
2026-06-20T05:44:40,Volume_4/1_source_pages/page_080,1,24,25,0.0375
2026-06-20T05:44:40,Volume_4/1_source_pages/page_081,1,22,23,0.0345
2026-06-20T05:44:43,Volume_4/1_source_pages/page_077,1,31,32,0.0480
2026-06-20T05:44:49,Volume_4/1_source_pages/page_082,1,25,26,0.0390
2026-06-20T05:44:55,Volume_4/1_source_pages/page_083,1,25,26,0.0390
2026-06-20T05:45:03,Volume_4/1_source_pages/page_087,1,20,21,0.0315
2026-06-20T05:45:04,Volume_4/1_source_pages/page_084,1,25,26,0.0390
2026-06-20T05:45:05,Volume_4/1_source_pages/page_085,1,24,25,0.0375
2026-06-20T05:45:08,Volume_4/1_source_pages/page_088,1,22,23,0.0345
2026-06-20T05:45:09,Volume_4/1_source_pages/page_086,1,27,28,0.0420
2026-06-20T05:45:16,Volume_4/1_source_pages/page_089,1,22,23,0.0345
2026-06-20T05:45:19,Volume_4/1_source_pages/page_091,1,22,23,0.0345
2026-06-20T05:45:23,Volume_4/1_source_pages/page_090,1,25,26,0.0390
2026-06-20T05:45:33,Volume_4/1_source_pages/page_092,1,26,27,0.0405
2026-06-20T05:45:36,Volume_4/1_source_pages/page_093,1,25,26,0.0390
2026-06-20T05:45:40,Volume_4/1_source_pages/page_094,1,25,26,0.0390
2026-06-20T05:45:45,Volume_4/1_source_pages/page_097,1,25,26,0.0390
2026-06-20T05:45:45,Volume_4/1_source_pages/page_096,1,25,26,0.0390
2026-06-20T05:45:47,Volume_4/1_source_pages/page_095,1,27,28,0.0420
2026-06-20T05:45:49,Volume_4/1_source_pages/page_098,1,23,24,0.0360
2026-06-20T05:45:57,Volume_4/1_source_pages/page_099,1,24,25,0.0375
2026-06-20T05:46:01,Volume_4/1_source_pages/page_104,1,20,21,0.0315
2026-06-20T05:46:03,Volume_4/1_source_pages/page_101,1,23,24,0.0360
2026-06-20T05:46:12,Volume_4/1_source_pages/page_100,1,27,28,0.0420
2026-06-20T05:46:12,Volume_4/1_source_pages/page_103,1,25,26,0.0390
2026-06-20T05:46:14,Volume_4/1_source_pages/page_102,1,27,28,0.0420
2026-06-20T05:46:18,Volume_4/1_source_pages/page_107,1,21,22,0.0330
2026-06-20T05:46:21,Volume_4/1_source_pages/page_105,1,25,26,0.0390
2026-06-20T05:46:25,Volume_4/1_source_pages/page_106,1,25,26,0.0390
2026-06-20T05:46:29,Volume_4/1_source_pages/page_108,1,22,23,0.0345
2026-06-20T05:46:31,Volume_4/1_source_pages/page_109,1,20,21,0.0315
2026-06-20T05:46:46,Volume_4/1_source_pages/page_110,1,25,26,0.0390
2026-06-20T05:46:46,Volume_4/1_source_pages/page_112,1,23,24,0.0360
2026-06-20T05:46:48,Volume_4/1_source_pages/page_113,1,24,25,0.0375
2026-06-20T05:46:51,Volume_4/1_source_pages/page_111,1,25,26,0.0390
2026-06-20T05:46:57,Volume_4/1_source_pages/page_117,1,20,21,0.0315
2026-06-20T05:47:01,Volume_4/1_source_pages/page_114,1,27,28,0.0420
2026-06-20T05:47:03,Volume_4/1_source_pages/page_115,1,25,26,0.0390
2026-06-20T05:47:04,Volume_4/1_source_pages/page_116,1,25,26,0.0390
2026-06-20T05:47:07,Volume_4/1_source_pages/page_119,1,21,22,0.0330
2026-06-20T05:47:10,Volume_4/1_source_pages/page_118,1,22,23,0.0345
2026-06-20T05:47:11,Volume_4/1_source_pages/page_121,1,20,21,0.0315
2026-06-20T05:47:22,Volume_4/1_source_pages/page_124,1,18,19,0.0285
2026-06-20T05:47:22,Volume_4/1_source_pages/page_120,1,27,28,0.0420
2026-06-20T05:47:23,Volume_4/1_source_pages/page_123,1,22,23,0.0345
2026-06-20T05:47:24,Volume_4/1_source_pages/page_122,1,23,24,0.0360
2026-06-20T05:47:29,Volume_4/1_source_pages/page_125,1,22,23,0.0345
2026-06-20T05:47:45,Volume_4/1_source_pages/page_128,1,22,23,0.0345
2026-06-20T05:47:48,Volume_4/1_source_pages/page_126,1,24,25,0.0375
2026-06-20T05:47:54,Volume_4/1_source_pages/page_127,1,25,26,0.0390
2026-06-20T05:47:55,Volume_4/1_source_pages/page_129,1,24,25,0.0375
2026-06-20T05:47:58,Volume_4/1_source_pages/page_132,1,20,21,0.0315
2026-06-20T05:47:58,Volume_4/1_source_pages/page_131,1,21,22,0.0330
2026-06-20T05:48:00,Volume_4/1_source_pages/page_130,1,24,25,0.0375
2026-06-20T05:48:03,Volume_4/1_source_pages/page_133,1,23,24,0.0360
2026-06-20T05:48:15,Volume_4/1_source_pages/page_136,1,24,25,0.0375
2026-06-20T05:48:17,Volume_4/1_source_pages/page_135,1,26,27,0.0405
2026-06-20T05:48:17,Volume_4/1_source_pages/page_134,1,27,28,0.0420
2026-06-20T05:48:25,Volume_4/1_source_pages/page_137,1,23,24,0.0360
2026-06-20T05:48:28,Volume_4/1_source_pages/page_138,1,26,27,0.0405
2026-06-20T05:48:29,Volume_4/1_source_pages/page_139,1,25,26,0.0390
2026-06-20T05:48:32,Volume_4/1_source_pages/page_140,1,27,28,0.0420
2026-06-20T05:48:37,Volume_4/1_source_pages/page_141,1,26,27,0.0405
2026-06-20T05:48:49,Volume_4/1_source_pages/page_143,1,23,24,0.0360
2026-06-20T05:48:50,Volume_4/1_source_pages/page_142,1,26,27,0.0405
2026-06-20T05:48:54,Volume_4/1_source_pages/page_144,1,22,23,0.0345
2026-06-20T05:48:59,Volume_4/1_source_pages/page_146,1,24,25,0.0375
2026-06-20T05:49:03,Volume_4/1_source_pages/page_145,1,27,28,0.0420
2026-06-20T05:49:06,Volume_4/1_source_pages/page_148,1,26,27,0.0405
2026-06-20T05:49:07,Volume_4/1_source_pages/page_147,1,27,28,0.0420
2026-06-20T05:49:16,Volume_4/1_source_pages/page_149,1,29,30,0.0450
2026-06-20T05:49:18,Volume_4/1_source_pages/page_152,1,23,24,0.0360
2026-06-20T05:49:25,Volume_4/1_source_pages/page_150,1,27,28,0.0420
2026-06-20T05:49:28,Volume_4/1_source_pages/page_151,1,28,29,0.0435
2026-06-20T05:49:29,Volume_4/1_source_pages/page_154,1,23,24,0.0360
2026-06-20T05:49:37,Volume_4/1_source_pages/page_157,1,23,24,0.0360
2026-06-20T05:49:37,Volume_4/1_source_pages/page_156,1,24,25,0.0375
2026-06-20T05:49:39,Volume_4/1_source_pages/page_153,1,29,30,0.0450
2026-06-20T05:49:42,Volume_4/1_source_pages/page_155,1,28,29,0.0435
2026-06-20T05:49:46,Volume_4/1_source_pages/page_160,1,20,21,0.0315
2026-06-20T05:49:56,Volume_4/1_source_pages/page_158,1,26,27,0.0405
2026-06-20T05:50:00,Volume_4/1_source_pages/page_159,1,27,28,0.0420
2026-06-20T05:50:00,Volume_4/1_source_pages/page_161,1,23,24,0.0360
2026-06-20T05:50:11,Volume_4/1_source_pages/page_162,1,27,28,0.0420
2026-06-20T05:50:17,Volume_4/1_source_pages/page_163,1,27,28,0.0420
2026-06-20T05:50:18,Volume_4/1_source_pages/page_164,1,27,28,0.0420
2026-06-20T05:50:21,Volume_4/1_source_pages/page_168,1,20,21,0.0315
2026-06-20T05:50:27,Volume_4/1_source_pages/page_166,1,27,28,0.0420
2026-06-20T05:50:28,Volume_4/1_source_pages/page_165,1,29,30,0.0450
2026-06-20T05:50:33,Volume_4/1_source_pages/page_167,1,26,27,0.0405
2026-06-20T05:50:39,Volume_4/1_source_pages/page_169,1,28,29,0.0435
2026-06-20T05:50:47,Volume_4/1_source_pages/page_172,1,26,27,0.0405
2026-06-20T05:50:48,Volume_4/1_source_pages/page_171,1,27,28,0.0420
2026-06-20T05:50:49,Volume_4/1_source_pages/page_173,1,26,27,0.0405
2026-06-20T05:50:50,Volume_4/1_source_pages/page_170,1,28,29,0.0435
2026-06-20T05:50:55,Volume_4/1_source_pages/page_174,1,27,28,0.0420
2026-06-20T05:50:58,Volume_4/1_source_pages/page_175,1,23,24,0.0360
2026-06-20T05:51:09,Volume_4/1_source_pages/page_178,1,22,23,0.0345
2026-06-20T05:51:16,Volume_4/1_source_pages/page_177,1,30,31,0.0465
2026-06-20T05:51:18,Volume_4/1_source_pages/page_176,1,31,32,0.0480
2026-06-20T05:51:20,Volume_4/1_source_pages/page_181,1,23,24,0.0360
2026-06-20T05:51:20,Volume_4/1_source_pages/page_179,1,24,25,0.0375
2026-06-20T05:51:32,Volume_4/1_source_pages/page_180,1,29,30,0.0450
2026-06-20T05:51:32,Volume_4/1_source_pages/page_182,1,25,26,0.0390
2026-06-20T05:51:35,Volume_4/1_source_pages/page_183,1,26,27,0.0405
2026-06-20T05:51:36,Volume_4/1_source_pages/page_185,1,22,23,0.0345
2026-06-20T05:51:43,Volume_4/1_source_pages/page_188,1,18,19,0.0285
2026-06-20T05:51:44,Volume_4/1_source_pages/page_184,1,28,29,0.0435
2026-06-20T05:51:48,Volume_4/1_source_pages/page_189,1,19,20,0.0300
2026-06-20T05:51:54,Volume_4/1_source_pages/page_187,1,25,26,0.0390
2026-06-20T05:51:57,Volume_4/1_source_pages/page_190,1,23,24,0.0360
2026-06-20T05:51:59,Volume_4/1_source_pages/page_191,1,22,23,0.0345
2026-06-20T05:52:02,Volume_4/1_source_pages/page_186,1,28,29,0.0435
2026-06-20T05:52:08,Volume_4/1_source_pages/page_192,1,22,23,0.0345
2026-06-20T05:52:13,Volume_4/1_source_pages/page_193,1,21,22,0.0330
2026-06-20T05:52:20,Volume_4/1_source_pages/page_194,1,24,25,0.0375
2026-06-20T05:52:22,Volume_4/1_source_pages/page_196,1,23,24,0.0360
2026-06-20T05:52:24,Volume_4/1_source_pages/page_198,1,19,20,0.0300
2026-06-20T05:52:31,Volume_4/1_source_pages/page_195,1,27,28,0.0420
2026-06-20T05:52:33,Volume_4/1_source_pages/page_197,1,23,24,0.0360
2026-06-20T05:52:39,Volume_4/1_source_pages/page_201,1,21,22,0.0330
2026-06-20T05:52:41,Volume_4/1_source_pages/page_200,1,25,26,0.0390
2026-06-20T05:52:43,Volume_4/1_source_pages/page_204,1,18,19,0.0285
2026-06-20T05:52:44,Volume_4/1_source_pages/page_202,1,23,24,0.0360
2026-06-20T05:52:45,Volume_4/1_source_pages/page_199,1,27,28,0.0420
2026-06-20T05:52:47,Volume_4/1_source_pages/page_203,1,22,23,0.0345
2026-06-20T05:52:57,Volume_4/1_source_pages/page_205,1,23,24,0.0360
2026-06-20T05:52:58,Volume_4/1_source_pages/page_206,1,21,22,0.0330
2026-06-20T05:53:04,Volume_4/1_source_pages/page_209,1,19,20,0.0300
2026-06-20T05:53:05,Volume_4/1_source_pages/page_207,1,24,25,0.0375
